2026-02-14 06:09:42,246 | INFO | Batch176|Loss:0.254783|Epoch:1/20
2026-02-14 06:09:42,392 | INFO | Batch177|Loss:0.326297|Epoch:1/20
2026-02-14 06:09:42,533 | INFO | Batch178|Loss:0.267474|Epoch:1/20
2026-02-14 06:09:42,673 | INFO | Batch179|Loss:0.168612|Epoch:1/20
2026-02-14 06:09:42,813 | INFO | Batch180|Loss:0.186290|Epoch:1/20
2026-02-14 06:09:42,952 | INFO | Batch181|Loss:0.264992|Epoch:1/20
2026-02-14 06:09:43,093 | INFO | Batch182|Loss:0.274267|Epoch:1/20
2026-02-14 06:09:43,234 | INFO | Batch183|Loss:0.326773|Epoch:1/20
2026-02-14 06:09:43,379 | INFO | Batch184|Loss:0.178395|Epoch:1/20
2026-02-14 06:09:43,520 | INFO | Batch185|Loss:0.149089|Epoch:1/20
2026-02-14 06:09:43,660 | INFO | Batch186|Loss:0.190068|Epoch:1/20
2026-02-14 06:09:43,800 | INFO | Batch187|Loss:0.242746|Epoch:1/20
2026-02-14 06:09:43,938 | INFO | Batch188|Loss:0.279822|Epoch:1/20
2026-02-14 06:09:44,074 | INFO | Batch189|Loss:0.189688|Epoch:1/20
2026-02-14 06:09:44,212 | INFO | Batch190|Loss:0.262727|Epoch:1/20
2026-02-14 06:09:44,347 | INFO | Batch191|Loss:0.374213|Epoch:1/20
2026-02-14 06:09:44,484 | INFO | Batch192|Loss:0.155413|Epoch:1/20
2026-02-14 06:09:44,621 | INFO | Batch193|Loss:0.312915|Epoch:1/20
2026-02-14 06:09:44,758 | INFO | Batch194|Loss:0.315858|Epoch:1/20
2026-02-14 06:09:44,897 | INFO | Batch195|Loss:0.252737|Epoch:1/20
2026-02-14 06:09:45,042 | INFO | Batch196|Loss:0.179490|Epoch:1/20
2026-02-14 06:09:45,178 | INFO | Batch197|Loss:0.260039|Epoch:1/20
2026-02-14 06:09:45,317 | INFO | Batch198|Loss:0.118496|Epoch:1/20
2026-02-14 06:09:45,456 | INFO | Batch199|Loss:0.208628|Epoch:1/20
2026-02-14 06:09:45,593 | INFO | Batch200|Loss:0.216533|Epoch:1/20
2026-02-14 06:09:45,731 | INFO | Batch201|Loss:0.178321|Epoch:1/20
2026-02-14 06:09:45,869 | INFO | Batch202|Loss:0.137063|Epoch:1/20
2026-02-14 06:09:46,008 | INFO | Batch203|Loss:0.227956|Epoch:1/20
2026-02-14 06:09:46,144 | INFO | Batch204|Loss:0.199213|Epoch:1/20
2026-02-14 06:09:46,283 | INFO | Batch205|Loss:0.314574|Epoch:1/20
2026-02-14 06:09:46,420 | INFO | Batch206|Loss:0.273912|Epoch:1/20
2026-02-14 06:09:46,559 | INFO | Batch207|Loss:0.234812|Epoch:1/20
2026-02-14 06:09:46,695 | INFO | Batch208|Loss:0.134301|Epoch:1/20
2026-02-14 06:09:46,831 | INFO | Batch209|Loss:0.179444|Epoch:1/20
2026-02-14 06:09:46,966 | INFO | Batch210|Loss:0.153999|Epoch:1/20
2026-02-14 06:09:47,119 | INFO | Batch211|Loss:0.127947|Epoch:1/20
2026-02-14 06:09:47,266 | INFO | Batch212|Loss:0.244923|Epoch:1/20
2026-02-14 06:09:47,424 | INFO | Batch213|Loss:0.192953|Epoch:1/20
2026-02-14 06:09:47,567 | INFO | Batch214|Loss:0.240107|Epoch:1/20
2026-02-14 06:09:47,705 | INFO | Batch215|Loss:0.227593|Epoch:1/20
2026-02-14 06:09:47,846 | INFO | Batch216|Loss:0.214231|Epoch:1/20
2026-02-14 06:09:47,986 | INFO | Batch217|Loss:0.102672|Epoch:1/20
2026-02-14 06:09:48,124 | INFO | Batch218|Loss:0.202550|Epoch:1/20
2026-02-14 06:09:48,266 | INFO | Batch219|Loss:0.162044|Epoch:1/20
2026-02-14 06:09:48,405 | INFO | Batch220|Loss:0.136609|Epoch:1/20
2026-02-14 06:09:48,545 | INFO | Batch221|Loss:0.171017|Epoch:1/20
2026-02-14 06:09:48,682 | INFO | Batch222|Loss:0.200633|Epoch:1/20
2026-02-14 06:09:48,823 | INFO | Batch223|Loss:0.210101|Epoch:1/20
2026-02-14 06:09:48,960 | INFO | Batch224|Loss:0.128444|Epoch:1/20
2026-02-14 06:09:49,096 | INFO | Batch225|Loss:0.220673|Epoch:1/20
2026-02-14 06:09:49,236 | INFO | Batch226|Loss:0.189424|Epoch:1/20
2026-02-14 06:09:49,377 | INFO | Batch227|Loss:0.184861|Epoch:1/20
2026-02-14 06:09:49,516 | INFO | Batch228|Loss:0.210358|Epoch:1/20
2026-02-14 06:09:49,656 | INFO | Batch229|Loss:0.158423|Epoch:1/20
2026-02-14 06:09:49,803 | INFO | Batch230|Loss:0.219674|Epoch:1/20
2026-02-14 06:09:49,942 | INFO | Batch231|Loss:0.203845|Epoch:1/20
2026-02-14 06:09:50,078 | INFO | Batch232|Loss:0.208854|Epoch:1/20
2026-02-14 06:09:50,220 | INFO | Batch233|Loss:0.154178|Epoch:1/20
2026-02-14 06:09:50,361 | INFO | Batch234|Loss:0.198155|Epoch:1/20
2026-02-14 06:09:52,548 | INFO | 
Test accuracy:84.375%|Avg loss:0.44359103141304773

2026-02-14 06:09:52,687 | INFO | Batch235|Loss:0.168636|Epoch:1/20
2026-02-14 06:09:52,823 | INFO | Batch236|Loss:0.185413|Epoch:1/20
2026-02-14 06:09:52,961 | INFO | Batch237|Loss:0.208557|Epoch:1/20
2026-02-14 06:09:53,100 | INFO | Batch238|Loss:0.171588|Epoch:1/20
2026-02-14 06:09:53,239 | INFO | Batch239|Loss:0.214173|Epoch:1/20
2026-02-14 06:09:53,382 | INFO | Batch240|Loss:0.223384|Epoch:1/20
2026-02-14 06:09:53,522 | INFO | Batch241|Loss:0.226786|Epoch:1/20
2026-02-14 06:09:53,661 | INFO | Batch242|Loss:0.243563|Epoch:1/20
2026-02-14 06:09:53,795 | INFO | Batch243|Loss:0.227136|Epoch:1/20
2026-02-14 06:09:53,933 | INFO | Batch244|Loss:0.079969|Epoch:1/20
2026-02-14 06:09:54,069 | INFO | Batch245|Loss:0.161407|Epoch:1/20
2026-02-14 06:09:54,205 | INFO | Batch246|Loss:0.135341|Epoch:1/20
2026-02-14 06:09:54,347 | INFO | Batch247|Loss:0.225327|Epoch:1/20
2026-02-14 06:09:54,483 | INFO | Batch248|Loss:0.103565|Epoch:1/20
2026-02-14 06:09:54,617 | INFO | Batch249|Loss:0.131152|Epoch:1/20
2026-02-14 06:09:54,757 | INFO | Batch250|Loss:0.113410|Epoch:1/20
2026-02-14 06:09:54,892 | INFO | Batch251|Loss:0.126368|Epoch:1/20
2026-02-14 06:09:55,039 | INFO | Batch252|Loss:0.185491|Epoch:1/20
2026-02-14 06:09:55,192 | INFO | Batch253|Loss:0.236496|Epoch:1/20
2026-02-14 06:09:55,340 | INFO | Batch254|Loss:0.254381|Epoch:1/20
2026-02-14 06:09:55,493 | INFO | Batch255|Loss:0.147296|Epoch:1/20
2026-02-14 06:09:55,638 | INFO | Batch256|Loss:0.142414|Epoch:1/20
2026-02-14 06:09:55,786 | INFO | Batch257|Loss:0.191691|Epoch:1/20
2026-02-14 06:09:55,930 | INFO | Batch258|Loss:0.281962|Epoch:1/20
2026-02-14 06:09:56,069 | INFO | Batch259|Loss:0.053892|Epoch:1/20
2026-02-14 06:09:56,206 | INFO | Batch260|Loss:0.080176|Epoch:1/20
2026-02-14 06:09:56,344 | INFO | Batch261|Loss:0.157460|Epoch:1/20
2026-02-14 06:09:56,486 | INFO | Batch262|Loss:0.183977|Epoch:1/20
2026-02-14 06:09:56,622 | INFO | Batch263|Loss:0.206455|Epoch:1/20
2026-02-14 06:09:56,763 | INFO | Batch264|Loss:0.235131|Epoch:1/20
2026-02-14 06:09:56,904 | INFO | Batch265|Loss:0.216488|Epoch:1/20
2026-02-14 06:09:57,047 | INFO | Batch266|Loss:0.230065|Epoch:1/20
2026-02-14 06:09:57,186 | INFO | Batch267|Loss:0.139084|Epoch:1/20
2026-02-14 06:09:57,351 | INFO | Batch268|Loss:0.157434|Epoch:1/20
2026-02-14 06:09:57,492 | INFO | Batch269|Loss:0.258541|Epoch:1/20
2026-02-14 06:09:57,627 | INFO | Batch270|Loss:0.194496|Epoch:1/20
2026-02-14 06:09:57,764 | INFO | Batch271|Loss:0.179712|Epoch:1/20
2026-02-14 06:09:57,899 | INFO | Batch272|Loss:0.123286|Epoch:1/20
2026-02-14 06:09:58,034 | INFO | Batch273|Loss:0.129749|Epoch:1/20
2026-02-14 06:09:58,171 | INFO | Batch274|Loss:0.232373|Epoch:1/20
2026-02-14 06:09:58,310 | INFO | Batch275|Loss:0.167572|Epoch:1/20
2026-02-14 06:09:58,448 | INFO | Batch276|Loss:0.157217|Epoch:1/20
2026-02-14 06:09:58,585 | INFO | Batch277|Loss:0.248646|Epoch:1/20
2026-02-14 06:09:58,728 | INFO | Batch278|Loss:0.159769|Epoch:1/20
2026-02-14 06:09:58,865 | INFO | Batch279|Loss:0.222023|Epoch:1/20
2026-02-14 06:09:59,001 | INFO | Batch280|Loss:0.085480|Epoch:1/20
2026-02-14 06:09:59,138 | INFO | Batch281|Loss:0.192924|Epoch:1/20
2026-02-14 06:09:59,277 | INFO | Batch282|Loss:0.129251|Epoch:1/20
2026-02-14 06:09:59,415 | INFO | Batch283|Loss:0.147315|Epoch:1/20
2026-02-14 06:09:59,553 | INFO | Batch284|Loss:0.098221|Epoch:1/20
2026-02-14 06:09:59,691 | INFO | Batch285|Loss:0.257939|Epoch:1/20
2026-02-14 06:09:59,829 | INFO | Batch286|Loss:0.207296|Epoch:1/20
2026-02-14 06:09:59,967 | INFO | Batch287|Loss:0.254928|Epoch:1/20
2026-02-14 06:10:00,105 | INFO | Batch288|Loss:0.198913|Epoch:1/20
2026-02-14 06:10:00,244 | INFO | Batch289|Loss:0.237647|Epoch:1/20
2026-02-14 06:10:00,381 | INFO | Batch290|Loss:0.237550|Epoch:1/20
2026-02-14 06:10:00,520 | INFO | Batch291|Loss:0.118211|Epoch:1/20
2026-02-14 06:10:00,658 | INFO | Batch292|Loss:0.209021|Epoch:1/20
2026-02-14 06:10:00,793 | INFO | Batch293|Loss:0.205792|Epoch:1/20
2026-02-14 06:10:00,930 | INFO | Batch294|Loss:0.193450|Epoch:1/20
2026-02-14 06:10:01,068 | INFO | Batch295|Loss:0.083065|Epoch:1/20
2026-02-14 06:10:01,205 | INFO | Batch296|Loss:0.221589|Epoch:1/20
2026-02-14 06:10:01,343 | INFO | Batch297|Loss:0.107366|Epoch:1/20
2026-02-14 06:10:01,480 | INFO | Batch298|Loss:0.167598|Epoch:1/20
2026-02-14 06:10:01,615 | INFO | Batch299|Loss:0.102423|Epoch:1/20
2026-02-14 06:10:01,749 | INFO | Batch300|Loss:0.121135|Epoch:1/20
2026-02-14 06:10:01,887 | INFO | Batch301|Loss:0.241018|Epoch:1/20
2026-02-14 06:10:02,023 | INFO | Batch302|Loss:0.165244|Epoch:1/20
2026-02-14 06:10:02,162 | INFO | Batch303|Loss:0.170065|Epoch:1/20
2026-02-14 06:10:02,300 | INFO | Batch304|Loss:0.119192|Epoch:1/20
2026-02-14 06:10:02,437 | INFO | Batch305|Loss:0.159906|Epoch:1/20
2026-02-14 06:10:02,575 | INFO | Batch306|Loss:0.111178|Epoch:1/20
2026-02-14 06:10:02,713 | INFO | Batch307|Loss:0.208473|Epoch:1/20
2026-02-14 06:10:02,849 | INFO | Batch308|Loss:0.093858|Epoch:1/20
2026-02-14 06:10:02,986 | INFO | Batch309|Loss:0.226359|Epoch:1/20
2026-02-14 06:10:03,122 | INFO | Batch310|Loss:0.221248|Epoch:1/20
2026-02-14 06:10:03,263 | INFO | Batch311|Loss:0.151589|Epoch:1/20
2026-02-14 06:10:03,399 | INFO | Batch312|Loss:0.153869|Epoch:1/20
2026-02-14 06:10:03,539 | INFO | Batch313|Loss:0.082146|Epoch:1/20
2026-02-14 06:10:03,674 | INFO | Batch314|Loss:0.146886|Epoch:1/20
2026-02-14 06:10:03,814 | INFO | Batch315|Loss:0.177045|Epoch:1/20
2026-02-14 06:10:03,950 | INFO | Batch316|Loss:0.122307|Epoch:1/20
2026-02-14 06:10:04,089 | INFO | Batch317|Loss:0.106421|Epoch:1/20
2026-02-14 06:10:04,225 | INFO | Batch318|Loss:0.078407|Epoch:1/20
2026-02-14 06:10:04,362 | INFO | Batch319|Loss:0.160370|Epoch:1/20
2026-02-14 06:10:04,500 | INFO | Batch320|Loss:0.105037|Epoch:1/20
2026-02-14 06:10:04,638 | INFO | Batch321|Loss:0.157675|Epoch:1/20
2026-02-14 06:10:04,776 | INFO | Batch322|Loss:0.144338|Epoch:1/20
